x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201
-94.77677385850652,-162.12665326643574,-283.66671836266886,-465.3309250993458,-709.9796143123849,-1019.0930678302955,-1393.5022383625715,-1833.7096329418187,-2340.0324317659833,-2912.686505614391,-3551.817595823708,-4257.529807816244,-5029.914311114894,-5869.024467423958,-6774.906511710093,-7747.596822345836,-8787.12398098747,-9893.511491221974,-11066.778026657308,-12306.939464832527,-13614.006038805233,-14987.993889573083,-16428.909848067502,-17936.76140261381,-19511.555952000144,-21153.299254481488,-22861.996049151552,-24637.65115451573,-26480.268169691586,-28389.85096123469,-30366.402294341202,-32409.924731571886,-34520.42120963417,-36697.893499672835,-38942.34329049299,-41253.77288350629,-43632.18373382081,-46077.57673400193,-48589.953645269954,-51169.31584574442,-53815.6639933103,-56528.999493648334,-59309.322966275395,-62156.63512972466,-65070.93683875745,-68052.22880546091,-71100.51180229154,-74215.78623792778,-77398.05265706572,-80647.31166175433,-83963.56396573805,-87346.80966516267,-90797.04934439536,-94314.2832110105,-97898.51170461214,-101549.73815243204,-105267.95651193227,-109053.17000576813,-112905.3819375461,-116824.59032512172,-120810.79369106087,-124863.9927194363,-128984.18989608514,-133171.3829049158,-137425.57736297714,-141746.767089694,-146134.95383853,-150590.13878652974,-155112.3176091875,-159701.50010959522,-164357.67647179123,-169080.8550925802,-173871.03123884325,-178728.2067697672,-183652.38011288457,-188643.55205766842,-193701.72297580555,-198826.89268976622,-204019.06191240012,-209278.2306837498,-214604.39834820232,-219997.5648945474,-225457.72732236338,-230984.89314245808,-236579.0583155117,-242240.22304653676,-247968.39118968704,-253763.5535022166,-259625.71979805536,-265554.88308236795,-271551.0434060995,-277614.21060512104,-283744.37648509105,-289941.54171595926,-296205.7068011264,-302536.87221210275,-308935.0379517483,-315400.20359830686,-321932.3692788061,-328531.53539140715,-335197.70230925473,-341930.8697100882,-348731.03753564093,-355598.2056993674,-362532.37423460715,-369533.5435197322,-376601.71380895405,-383736.88452751085,-390939.05558867444,-398208.22717680223,-405544.3997625336,-412947.5734299196,-420417.74759283126,-427954.9223985684,-435559.0979027998,-443230.2742668222,-450968.45163871563,-458773.6297907661,-466645.80393112527,-474584.98343168787,-482591.16400603316,-490664.3461392382,-498804.52913709794,-507011.7127652292,-515285.89723424986,-523627.0829818618,-532035.2699524802,-540510.4577075812,-549052.6462021595,-557661.83568345,-566338.0267805028,-575081.2193715544,-583891.4129987602,-592768.6073891006,-601712.8027157424,-610723.9994599238,-619802.1972863841,-628947.3961837318,-638159.5962002048,-647438.7974225683,-656784.9997695193,-666198.2034352018,-675678.4084022572,-685225.6145603579,-694839.8218709659,-704521.0303383454,-714269.2400424049,-724084.4510224605,-733966.663262752,-743915.8768049891,-753932.0916735788,-764015.3080679738,-774165.5259687075,-784382.7452309331,-794666.9656960625,-805018.1874610039,-815436.4104128769,-825921.6345072676,-836473.859998131,-847093.0870040176,-857779.3154533934,-868532.5453773192,-879352.7765767246,-890240.0091481697,-901194.2430770617,-912215.4782974244,-923303.7148150662,-934458.9525916548,-945681.1918391109,-956970.4326332938,-968326.674981903,-979749.9186883444,-991240.1637837482,-1.0027974101651818e6,-1.0144216580241737e6,-1.0261129073510752e6,-1.0378711580790911e6,-1.049696410514556e6,-1.0615886646145936e6,-1.0735479202198724e6,-1.0855741772140604e6,-1.0976674355402014e6,-1.109827695294402e6,-1.122054956386411e6,-1.134349219059801e6,-1.1467104832563351e6,-1.1591387492149693e6,-1.171634016572549e6,-1.1841962853172058e6,-1.196825555388952e6,-1.2095218268241724e6,-1.2222850995906005e6,-1.2351153738942689e6,-1.2480126497855578e6,-1.2609769274244022e6,-1.2740082067068387e6,-1.2871064873996533e6,-1.30027176957913e6,-1.31350405301263e6,-1.3268033378521183e6,-1.3401696243627018e6
-68.03539825190205,-67.60408295648767,-85.47128707606905,-130.48468405639386,-206.98033451790639,-316.6168471935788,-459.99649327721863,-637.3289849208361,-848.6763571029487,-1094.044621078122,-1373.4173969785627,-1686.7704883011668,-2034.0784682647177,-2415.3169413499045,-2830.460547715679,-3279.4877452470378,-3762.3890331035723,-4279.143307802326,-4829.736638441856,-5414.156328042818,-6032.391314902181,-6684.431376457345,-7370.267551890135,-8089.891792227494,-8843.295550402578,-9630.475022955952,-10451.422648932457,-11306.133213500609,-12194.602400953723,-13116.825079997194,-14072.797311426742,-15062.51551632056,-16085.976431468263,-17143.17640766377,-18234.11212519113,-19358.782435132227,-20517.184292876722,-21709.314100619144,-22935.17078167332,-24194.753337030044,-25488.057173834288,-26815.08316360686,-28175.828873309605,-29570.291233712276,-30998.47137495399,-32460.365557241435,-33955.975048748565,-35485.2956382586,-37048.3294816278,-38645.07264666067,-40275.525180078504,-41939.68771879435,-43637.5557788416,-45369.13345617454,-47134.41481002465,-48933.40337501574,-50766.09353935332,-52632.488394925516,-54532.58995786848,-56466.38892691101,-58433.89302609324,-60435.09759634485,-62470.00214185587,-64538.60843808902,-66640.91399188746,-68776.91981611883,-70946.62434916978,-73150.02489096845,-75387.128161915,-77657.92216321582,-79962.41764333636,-82300.6078092958,-84672.50030807473,-87078.08169653297,-89517.3604811597,-91990.34055521898,-94497.00914726073,-97037.37311570998,-99611.43780244501,-102219.18998006462,-104860.63583268302,-107535.78381832497,-110244.6194792425,-112987.14500371944,-115763.36723795398,-118573.28854199035,-121416.88898794219,-124294.1950935834,-127205.18763193456,-130149.86958633871,-133128.2437241972,-136140.32134519666,-139186.079858072,-142265.52730391157,-145378.6736169677,-148525.51296205184,-151706.0334469496,-154920.24305141496,-158168.15306685056,-161449.75829615997,-164765.04063914376,-168114.01177074783,-171496.6794384854,-174913.04972542654,-178363.09384244896,-181846.82461275993,-185364.24710772373,-188915.3717773028,-192500.1813168913,-196118.67300065391,-199770.84985900708,-203456.72068755384,-207176.29739503723,-210929.5519087528,-214716.48416454234,-218537.10495255227,-222391.42016814873,-226279.43677845458,-230201.1406813896,-234156.51403451056,-238145.57215300543,-242168.3491394822,-246224.79719784687,-250314.92817454948,-254438.7395477511,-258596.24591762963,-262787.4536565434,-267012.35708142223,-271270.9279807552,-275563.18428233376,-279889.1260246924,-284248.7579790653,-288642.09036032343,-293069.1232764695,-297529.8223964685,-302024.2003044344,-306552.2698546955,-311114.0190142695,-315709.47188823106,-320338.6316665102,-325001.46425466833,-329697.96587083384,-334428.1520280098,-339192.02323936403,-343989.59673517523,-348820.857909454,-353685.8310245023,-358584.46303616423,-363516.7781735443,-368482.7696437612,-373482.4444825953,-378515.82286799874,-383582.8899836046,-388683.6664338346,-393818.1215608402,-398986.2399676928,-404188.0362929476,-409423.52267075895,-414692.69834970793,-419995.55873792514,-425332.13755355537,-430702.4115755237,-436106.3422883164,-441543.9517819394,-447015.2390725708,-452520.2131768854,-458058.875653516,-463631.2301942046,-469237.29301193677,-474877.05521905865,-480550.4834405101,-486257.5890887285,-491998.3651014106,-497772.82340520475,-503580.96828808216,-509422.80911998247,-515298.34456501005,-521207.58349869953,-527150.5346623594,-533127.1257214134,-539137.40594215,-545181.3443070315,-551258.9781195502,-557370.2969878487,-563515.3018528055,-569694.0117483631,-575906.4246361451,-582152.5421363733,-588432.3221502178,-594745.7735786821,-601092.8871280367,-607473.7010503386,-613888.1759276537,-620336.3505185378,-626818.2168880799,-633333.7886398981,-639883.054020127,-646466.034305451,-653082.6803453466,-659732.9809969612,-666416.9565028382
-87.09097313622621,-76.70023204160859,-67.65361862784853,-66.04095007211097,-79.46230479538703,-112.11407510093696,-165.10423914523795,-238.45503446414617,-331.9983672200449,-445.53344471180617,-578.8946513076144,-731.9500899477677,-904.5959064984739,-1096.7504620992136,-1308.3473803760496,-1539.3338602275094,-1789.6664904122783,-2059.3033092180217,-2348.228154730444,-2656.3980365712214,-2983.804414617073,-3330.424957245292,-3696.2423010085386,-4081.2443538545535,-4485.416526072516,-4908.749234670569,-5351.233015165839,-5812.859266637408,-6293.619641003888,-6793.5082786258845,-7312.518357851808,-7850.645271959577,-8407.883897182945,-8984.227758739491,-9579.673513555908,-10194.218475990954,-10827.859883414281,-11480.593335724878,-12152.413650631068,-12843.320659332794,-13553.313928414771,-14282.386797806543,-15030.53730116496,-15797.768953658378,-16584.071434635272,-17389.451542341274,-18213.90219648948,-19057.421730761816,-19920.013730155504,-20801.66880983171,-21702.39452499919,-22622.181701550064,-23561.034383383114,-24518.953617719228,-25495.93029374828,-26491.96697027532,-27507.07097920336,-28541.225024421532,-29594.440978258914,-30666.72172596939,-31758.047876014214,-32868.43922776456,-33997.88123577526,-35146.3786074965,-36313.93748306042,-37500.53809721569,-38706.206179618675,-39930.91420851656,-41174.68675109463,-42437.49759857579,-43719.36869427758,-45020.283568908824,-46340.26540972708,-47679.2783398364,-49037.351931434954,-50414.47482483351,-51810.63495906846,-53225.867216374296,-54660.127168086416,-56113.436105221685,-57585.81086232409,-59077.21417309122,-60587.66414306391,-62117.18396324633,-63665.729096719566,-65233.31665580676,-66819.95941958694,-68425.64815988018,-70050.38677777773,-71694.18032606198,-73356.99450243406,-75038.86893773777,-76739.80077101219,-78459.74643790675,-80198.74643631624,-81956.81883904456,-83733.90779183437,-85530.0318533386,-87345.22306138602,-89179.46610392786,-91032.72013974166,-92905.02361354693,-94796.39980056549,-96706.80420841512,-98636.2351237517,-100584.71211655805,-102552.26205312223,-104538.83976584973,-106544.4399750521,-108569.08775833904,-110612.79861824542,-112675.55953770432,-114757.32914653496,-116858.13956926561,-118978.00999922739,-121116.95244894449,-123274.90166078533,-125451.87697454709,-127647.89970476457,-129862.98700701343,-132097.13419013435,-134350.28133674135,-136622.46232737383,-138913.73940471964,-141224.01573456722,-143553.32443097795,-145901.6713043472,-148269.08293762722,-150655.56865070824,-153061.05398265383,-155485.56692740152,-157929.11461628697,-160391.72123238436,-162873.396352553,-165374.11520414188,-167893.8369087145,-170432.57753444125,-172990.37780588053,-175567.2359446708,-178163.17106592888,-180778.1135063777,-183412.0678701957,-186065.06127498546,-188737.093152414,-191428.19263474265,-194138.3762994311,-196867.56165856295,-199615.7550707062,-202382.98919697636,-205169.2516685794,-207974.58840757183,-210799.0021990552,-213642.45368015062,-216504.8861454773,-219386.35884532548,-222286.85186642502,-225206.4180955974,-228145.03889326158,-231102.74277907546,-234079.44250214353,-237075.15588448892,-240089.8925852805,-243123.67909143397,-246176.511643032,-249248.41768828736,-252339.3984134732,-255449.3708056489,-258578.36610768325,-261726.37647087805,-264893.44285726285,-268079.52829483047,-271284.70320551004,-274508.9370386204,-277752.23051234364,-281014.5145846819,-284295.78866494156,-287596.12230653444,-290915.4815889549,-294253.9029330075,-297611.3861833762,-300987.9609571845,-304383.5471905717,-307798.1377062808,-311231.73787037976,-314684.3645416859,-318156.0319185649,-321646.7666910012,-325156.5446573349,-328685.4290425543,-332233.35739902913,-335800.2728940768,-339386.1704100974,-342991.11295253516,-346615.09158724966,-350258.1193029834,-353920.18763665506,-357601.35277076124,-361301.59043637017,-365020.86067308986,-368759.09615310316,-372516.3674064759
-106.4398491574988,-98.24072415825346,-88.46036173495494,-77.35145706573448,-67.37574444436494,-64.76320374223299,-75.2458072212232,-100.3427059610562,-139.670383406854,-192.59600276868406,-258.7222640300744,-337.7254485904472,-429.3835118509771,-533.5374808864757,-650.0686031719936,-778.8873116223742,-919.9234604950994,-1073.122048761435,-1238.4390201363099,-1415.8367457133913,-1605.2872179734238,-1806.7619087358312,-2020.2430775708472,-2245.7081642746816,-2483.148505571973,-2732.546415502248,-2993.891865643061,-3267.1749967949154,-3552.3861531066004,-3849.5161267428603,-4158.558070000867,-4479.506083636133,-4812.354771805714,-5157.098545591151,-5513.733528858838,-5882.2526276034805,-6262.655198779073,-6654.9391468858275,-7059.099347020165,-7475.130043116058,-7903.029410751353,-8342.800903322894,-8794.436980018705,-9257.931000677288,-9733.294726724194,-10220.51075539573,-10719.587476907698,-11230.524728372644,-11753.307244312717,-12287.953787492092,-12834.441080286833,-13392.791754086897,-13962.97949894587,-14545.020721899591,-15138.918742740445,-15744.649085288904,-16362.2321073741,-16991.66604564116,-17632.937891441754,-18286.053195935314,-18951.00255855676,-19627.80989696931,-20316.442670604294,-21016.931642240284,-21729.255305060524,-22453.407284143188,-23189.41556299211,-23937.24548170956,-24696.936406495253,-25468.440439608494,-26251.804175757654,-27046.987092144187,-27854.011673006462,-28672.865120850423,-29503.57479829617,-30346.092559287892,-31200.477536111604,-32066.666190915053,-32944.698863546975,-33834.586093634105,-34736.27318887032,-35649.81381708243,-36575.19866582971,-37512.386382036384,-38461.437726436954,-39422.28446885017,-40394.99030869828,-41379.52716195334,-42375.88086248532,-43384.099508743435,-44404.12418526813,-45435.96213950303,-46479.67809280192,-47535.19631028045,-48602.52515599314,-49681.722384916946,-50772.74827050019,-51875.564811415534,-52990.2375759685,-54116.77278033967,-55255.088403730566,-56405.229170219216,-57567.24929895034,-58741.07658296132,-59926.699171987,-61124.17604509247,-62333.52256105717,-63554.65255820817,-64787.59014112393,-66032.38267026513,-67289.05109833115,-68557.49194502429,-69837.74594301003,-71129.84866182866,-72433.83491578848,-73749.59073866745,-75077.15541482414,-76416.56607895454,-77767.862420811,-79130.94312838999,-80505.82125431966,-81892.52641745497,-83291.11312284223,-84701.50544259211,-86123.69046257621,-87557.75862233753,-89003.6781616228,-90461.35622698105,-91930.8448014942,-93412.18365059017,-94905.39562768467,-96410.44131849322,-97927.25162792469,-99455.872541463,-100996.34671903629,-102548.7022868785,-104112.88696841105,-105688.83079871103,-107276.58209446212,-108876.18782263061,-110487.66345990117,-112110.99833825328,-113746.09013193601,-115392.97229018855,-117051.69560960784,-118722.28051452445,-120404.76340266771,-122099.01590479338,-123805.03867708244,-125522.87990879366,-127252.56653261921,-128994.12979497676,-130747.57677102789,-132512.76778535362,-134289.74618625964,-136078.54830278532,-137879.18096437686,-139691.7002362604,-141516.12061232023,-143352.26472627494,-145200.2048694583,-147059.95704633096,-148931.53999937393,-150815.00402049648,-152710.37679860115,-154617.51795621417,-156536.41413285225,-158467.11380121444,-160409.63703238795,-162364.03246787906,-164330.29811050964,-166308.46405685964,-168298.34712568382,-170300.021609315,-172313.4946918629,-174338.80515992772,-176375.9841531974,-178425.044310806,-180485.9886589245,-182558.65175937593,-184643.09577733552,-186739.3491974109,-188847.43800862948,-190967.37996063757,-193099.20592306994,-195242.928174477,-197398.41199863327,-199565.64957820944,-201744.6746626026,-203935.52585273786,-206138.23406361317,-208352.79462688716,-210579.25711680838,-212817.60554956357,-215067.64108450132,-217329.45753478035,-219603.10190316493,-221888.5579361531,-224185.84958856204,-226495.03060249955,-228816.0840236403
-120.78761655075732,-115.06852809440745,-108.31361551067451,-100.10026653671335,-90.05827304679966,-78.22908765812156,-67.20214523403133,-63.67891032344153,-72.10158573322633,-92.22003583794863,-122.90604656077232,-163.28784404297383,-212.90301541769819,-271.4185787584475,-338.61220999518906,-414.3305725882586,-498.46144388792584,-590.9207540168811,-691.644162829212,-800.5825080395895,-917.6928218314913,-1042.9446463746267,-1176.3085587645605,-1317.7630146320478,-1467.2877410140272,-1624.8689028950198,-1790.491435530885,-1964.143393393232,-2145.8086730952687,-2335.488203852795,-2533.169203230741,-2738.8443621184697,-2952.5074748965017,-3174.1529682223813,-3403.776140575568,-3641.3704144148624,-3886.935365229986,-4140.465253336893,-4401.956358396976,-4671.399760346888,-4948.8046437308085,-5234.163555387745,-5527.4658941029675,-5828.719989340935,-6137.924915824984,-6455.062816523618,-6780.152871085709,-7113.179945011212,-7454.144905785145,-7803.05499232807,-8159.888963217416,-8524.673192026534,-8897.375445433125,-9278.017744460154,-9666.603957993706,-10063.101501839334,-10467.539901085811,-10879.914699030905,-11300.199600258791,-11728.42239370213,-12164.571717386547,-12608.65759786936,-13060.65073497305,-13520.586778997971,-13988.43873927501,-14464.20685304772,-14947.912114695602,-15439.52919000468,-15939.088348543395,-16446.538495690107,-16961.94408509055,-17485.259477803957,-18016.47457952418,-18555.645226120316,-19102.704368974995,-19657.694483805408,-20220.619687502818,-20791.43431781505,-21370.21062532088,-21956.864027512354,-22551.444846135546,-23153.97473268333,-23764.38187544525,-24382.73957431734,-25008.990070450516,-25643.158456509398,-26285.269044122,-26935.27614029237,-27593.215339491166,-28259.04300168164,-28932.78841700848,-29614.499026337176,-30304.069610434282,-31001.566574176115,-31707.025833658394,-32420.34431395818,-33141.58320037858,-33870.79285333196,-34607.863031722685,-35352.841476884336,-36105.782947961234,-36866.620120242645,-37635.33195029178,-38411.99512335766,-39196.60499478767,-39989.06483243831,-40789.44574026039,-41597.79146787523,-42414.03412010662,-43238.14650973663,-44070.19128678923,-44910.21178797099,-45758.08358411759,-46613.84689383818,-47477.55766237011,-48349.23377913249,-49228.75451264568,-50116.16883659014,-51011.52953365381,-51914.86581217025,-52826.04104759365,-53745.10529283078,-54672.106806136595,-55607.078174123395,-56549.882356511436,-57500.628217584104,-58459.36354305018,-59425.933015012786,-60400.387241685,-61382.75623262932,-62373.09612926475,-63371.38097580716,-64377.496119007046,-65391.50434139706,-66413.455315745,-67443.38459145135,-68481.20360206066,-69526.87207584416,-70580.43982798696,-71641.94891248866,-72711.45777571524,-73788.82707464682,-74874.05150787233,-75967.17596715085,-77068.24108435141,-78177.29908598357,-79294.25210521731,-80419.03511980451,-81551.71046739799,-82692.32866504828,-83840.91848378914,-84997.45692123754,-86161.82000908846,-87334.0495423345,-88514.20530670727,-89702.30988196441,-90898.41037882354,-92102.38976176796,-93314.19182907195,-94533.89137917764,-95761.52049998804,-96997.11439221745,-98240.70549063529,-99492.11902465491,-100751.38803200907,-102018.54901612777,-103293.64683513067,-104576.70319155711,-105867.76088758401,-107166.6555596727,-108473.39107946448,-109788.02108561415,-111110.56903240431,-112441.07407505592,-113779.55999508988,-115125.99868269498,-116480.20388887104,-117842.30011078544,-119212.30649498524,-120590.2468042731,-121976.15032730837,-123370.08579219654,-124771.80755000489,-126181.39218999918,-127598.8619434228,-129024.23859339723,-130457.55115511632,-131898.8430063821,-133348.17508540125,-134805.2626873272,-136270.2250963091,-137743.06442842053,-139223.81172198924,-140712.48949133302,-142209.14239346213,-143713.83250939465,-145226.35019142626,-146746.69448182627,-148274.90844943727,-149811.01532542764,-151355.06015153992
-131.0493978157993,-126.89623440334412,-122.18958392347676,-116.696524165738,-110.09073663068274,-101.98269524101734,-91.81059466567082,-79.34612317815959,-67.1472320735144,-62.73362025179333,-69.6421366350585,-86.28419070009814,-111.12970217208931,-143.27471347758382,-182.20288997568747,-227.63184511184812,-279.3556397509746,-337.2335307089868,-401.1664765462041,-471.0809616959864,-546.9164496656413,-628.6319354126384,-716.188293605971,-809.557060808147,-908.71496667456,-1013.6431572459866,-1124.3195968659209,-1240.7349439251893,-1362.8754042817586,-1490.7297672932878,-1624.289060879453,-1763.5453213827468,-1908.4902801713006,-2059.118146289962,-2215.414893794023,-2377.3916156764058,-2545.0361520855845,-2718.343994168557,-2897.312265116289,-3081.937366827241,-3272.20969641241,-3468.135059627037,-3669.711840527258,-3876.925695439272,-4089.7910150641173,-4308.2963277463705,-4532.433888684883,-4762.218774730288,-4997.628627917044,-5238.685065210527,-5485.362362312998,-5737.684670013649,-5995.622579723939,-6259.197560868436,-6528.405509942935,-6803.231372803086,-7083.700265892539,-7369.789292623074,-7661.491290715305,-7958.818973151321,-8261.783384432885,-8570.364175329874,-8884.573726290026,-9204.3953406627,-9529.845016627865,-9860.906819590837,-10197.585966876006,-10539.90666084633,-10887.837203779143,-11241.372181712117,-11600.525298812916,-11965.322842197316,-12335.70577813829,-12711.738634736792,-13093.360477037064,-13480.61102132222,-13873.459003037866,-14271.950366775829,-14676.044739785539,-15085.740218667112,-15501.088795261398,-15922.01858655616,-16348.570728991588,-16780.747409335072,-17218.518547513686,-17661.92712753426,-18110.938206031853,-18565.54283067563,-19025.816125658017,-19491.64915443267,-19963.10021590423,-20440.205702771294,-20922.88099704648,-21411.16364747449,-21905.111539925645,-22404.59971623042,-22909.766646408014,-23420.491788302785,-23936.84163138704,-24458.848816254387,-24986.415244309963,-25519.58639947862,-26058.432708362852,-26602.840870734854,-27152.841878046944,-27708.49153863989,-28269.769197524525,-28836.604859203384,-29409.052343954132,-29987.179058750124,-30570.86449470322,-31160.139090499622,-31755.043667769583,-32355.610773242246,-32961.72760296756,-33573.43725523559,-34190.79738891963,-34813.80616875832,-35442.354466936864,-36076.500387935055,-36716.301023305554,-37361.75146590693,-38012.738736356965,-38669.35420611389,-39331.55258990544,-39999.406716701975,-40672.904467844135,-41351.94167332464,-42036.572210775514,-42726.83098651439,-43422.76338000153,-44124.270688695346,-44831.347929622156,-45544.01974216417,-46262.337865889465,-46986.33183851358,-47715.868403493245,-48450.98195266599,-49191.69774894629,-49938.060678092894,-50690.10550312013,-51447.68573338617,-52210.84236917219,-52979.59693162017,-53753.9956565304,-54534.07145284196,-55319.71493215053,-56110.92250436934,-56907.72345897613,-57710.143775481745,-58518.225444698655,-59331.96439549885,-60151.2205851453,-60976.05851460946,-61806.505786329646,-62642.58975913475,-63484.359649322,-64331.711346701515,-65184.61082784012,-66043.09817570895,-66907.19980916129,-67776.93106745226,-68652.37119654205,-69533.35378363614,-70419.9003523682,-71312.03397435807,-72209.78019611326,-73113.14909474505,-74022.22602246779,-74936.88561443365,-75857.08041874052,-76782.86426044555,-77714.24554422485,-78651.25522148074,-79593.93789230053,-80542.29232305152,-81496.16223064663,-82455.58685893462,-83420.61467597292,-84391.24842217157,-85367.52322215766,-86349.50233831684,-87337.0849453638,-88330.18687440627,-89328.86980516519,-90333.14362727402,-91343.02388382776,-92358.5668358992,-93379.80595721291,-94406.64344225371,-95438.99889982292,-96476.93553653927,-97520.45954890526,-98569.58797414253,-99624.36309851236,-100684.83536019588,-101750.95811618233,-102822.59834884464,-103899.78733158637,-104982.5582545086,-106070.92788333652
-138.52743028703162,-135.3548390127442,-131.8536828784025,-127.9087238656603,-123.41899451445504,-118.10706779023876,-111.72323825783405,-103.79157009852185,-93.6377486907156,-80.69533044525372,-67.23097436504935,-61.893158042651976,-67.64663645515553,-81.76044076037255,-102.46846643695079,-128.87650539396043,-160.4823215411494,-197.04546149144565,-238.37830900030332,-284.35680526891815,-334.8943184294052,-389.9247233068979,-449.39666521828093,-513.2720251146143,-581.518563549842,-654.1093205959424,-731.02353252171,-812.2427452930065,-897.7516999012864,-987.5387278193621,-1081.5920150454583,-1179.9027947316438,-1282.4627221637866,-1389.2637384582838,-1500.2965396106151,-1615.5562805281188,-1735.0433579063088,-1858.7499272358443,-1986.6652297322617,-2118.7948643954605,-2255.135290294881,-2395.6717965196226,-2540.417331766445,-2689.352889687888,-2842.4949683139,-2999.8237073041364,-3161.3488655140873,-3327.0666191082496,-3496.9658504262015,-3671.062004712628,-3849.3327227869395,-4031.80004199801,-4218.434882543004,-4409.269556553013,-4604.272146643228,-4803.466913399714,-5006.824429878458,-5214.3778587175375,-5426.090224515119,-5641.998552679908,-5862.066384908797,-6086.31297015611,-6314.7394430551685,-6547.330023117111,-6784.097971173127,-7025.044182491513,-7270.168667149584,-7519.448571980285,-7772.905700347879,-8030.538153400896,-8292.325283045286,-8558.297688156876,-8828.440830130054,-9102.734453412511,-9381.227494752637,-9663.858502898205,-9950.670100154115,-10241.661584556658,-10536.791319117887,-10836.119233974714,-11139.599403082158,-11447.230869270354,-11759.067224424729,-12075.038372066716,-12395.169601667636,-12719.49114621736,-13047.950181164319,-13380.604962540589,-13717.408331922012,-14058.403708649681,-14403.521734331869,-14752.816864101356,-15106.308146524158,-15463.923061447056,-15825.70386363074,-16191.693535081504,-16561.805490695973,-16936.07146509852,-17314.54051216727,-17697.16187273695,-18083.91778220055,-18474.849445015054,-18869.983734939797,-19269.23755421468,-19672.64297818006,-20080.24858698029,-20492.024587390326,-20907.91725076822,-21328.01224606475,-21752.23530665068,-22180.613481543664,-22613.207482836722,-23049.94530755045,-23490.81027235101,-23935.844231136223,-24385.100195595398,-24838.470440663757,-25295.98097112726,-25757.669477520765,-26223.57559347682,-26693.587745650562,-27167.741758730794,-27646.12313142019,-28128.633327710577,-28615.27477171715,-29106.07692941508,-29601.088973597143,-30100.276893780334,-30603.569910368464,-31111.00800709959,-31622.63682378772,-32138.482279435917,-32658.4377171298,-33182.52619801135,-33710.772990874124,-34243.22313821748,-34779.871725038225,-35320.62230842071,-35865.51058584688,-36414.56222209414,-36967.82831319809,-37525.2751790891,-38086.825938498994,-38652.51321966136,-39222.36682612178,-39796.43341292213,-40374.68726749802,-40957.04261897727,-41543.529839241746,-42134.17992661416,-42729.034542085705,-43328.10771627199,-43931.26792732791,-44538.56276016644,-45150.00636866999,-45765.64460170426,-46385.49946876205,-47009.49984661109,-47637.60906383138,-48269.85095183748,-48906.25904766013,-49546.871200388276,-50191.71575415879,-50840.640062951505,-51493.69900421833,-52150.897259781625,-52812.276762856185,-53477.857798609664,-54147.65906191172,-54821.540574743325,-55499.552958093824,-56181.70846527184,-56868.04597586232,-57558.58029116973,-58253.35000793253,-58952.19381147777,-59655.17030419986,-60362.28783252849,-61073.56708817667,-61789.04246874136,-62508.75147021978,-63232.59371959424,-63960.54680899399,-64692.61448894963,-65428.84332581298,-66169.2597320258,-66913.87506258657,-67662.72337008746,-68415.64543073927,-69172.69264665202,-69933.88207762767,-70699.23339445991,-71468.75862793931,-72242.51100901909,-73020.46950316385,-73802.51101982205,-74588.66487748254,-75378.9707153884,-76173.4375265485,-76972.07245261039,-77774.93512401753
