0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0
999.0516592531079,998.9158165939884,998.8027410957977,998.7140791400473,998.6345109082014,998.5601016764256,998.4888814853306,998.4225511415867,998.3627792065788,998.3105793143503,998.2660336583011,998.2287123486872,998.1920482129248,998.1480011751021,998.089387950899,998.0030491855495,997.8880858858149,997.7761667107836,997.7034812005844,997.6670239522251,997.6351999187799
999.029080422822,998.9523842610138,998.8645544937241,998.7710152752843,998.6613487577614,998.5598852490667,998.457094742501,998.3509449180383,998.2413950082771,998.1315354825339,998.0334768286292,997.914290706826,997.794382561425,997.6708117911394,997.545251092929,997.4115100755558,997.27075210462,997.1186924274575,996.9903724760951,996.8113702261227,996.6569386320723
999.113697024262,999.0152042755593,998.9249955954388,998.8203845975964,998.6993808151924,998.5916763975297,998.461459150901,998.3295625494125,998.1933355377421,998.0833061884106,997.9720842335774,997.8739580780504,997.7919866814915,997.7254025187889,997.6915419999035,997.767234939082,997.9694515664098,998.4425508857248,999.0183704676567,1000.2048530679219,1002.1643903458761
999.2892028103979,999.2054426693837,999.120616671667,999.0469168039834,998.9599755365549,998.8829246895249,998.8401281609188,998.8078378538754,998.844009606883,999.0512029915702,999.4498226310347,1000.2389921759125,1001.8497133571394,1005.1903714210873,1011.8545510704033,1026.740668485793,1063.336164643263,1166.380380606363,1588.114575306503,436221.9312114289,72773.16296627592
999.5475340319707,999.5071021669717,999.4824487382555,999.4789127031606,999.5492154283025,999.683828708984,999.9591271818819,1000.5888151401608,1001.8633199987906,1004.6215773150723,1011.2163937771265,1028.240518119882,1080.979507741442,1321.509727538482,87270.66431389708,9181.513862435217,7111.233204674716,8712.436876057798,7326.687471060494,6363.879114574871,6090.406970886987
999.8833427941981,999.9448053110582,1000.0381982560662,1000.21459492678,1000.5774495059668,1001.248744337242,1002.6347245832985,1005.6009490397984,1013.121637361631,1034.6065198307592,1114.0277772408244,-271.6153699438705,10143.443605661767,7429.208664311635,7101.961319596868,6559.101803117504,6227.386027907792,6045.061868637826,5891.054864599229,5752.4751340794,5655.5071548274345
1000.2279655444506,1000.4085629937013,1000.701561548917,1001.1588256384258,1001.9985938245266,1003.6520857401478,1007.2749879613707,1016.3720630583896,1042.7692476287048,1182.9388141792574,18840.265026631372,9706.976049946323,8032.838492264864,7181.895935028509,6668.6784051298955,6336.326888468663,6104.59706904123,5939.089220382974,5820.257552413968,5732.985233154669,5664.560757098295
1000.456012466172,1000.7814702664215,1001.2546852919214,1002.0379230268732,1003.4455830851664,1006.2988221345772,1012.8822199400065,1029.6501800321496,1094.0583990352552,16022.783166977812,14259.301752645233,9537.128263569744,7931.426849585048,7118.375670100602,6631.288281278829,6309.820017667426,6083.616090206231,5916.1453038712725,5786.397560570793,5681.791341209622,5594.951334969753
1000.5665173870791,1000.968394285323,1001.5596724252614,1002.5894490581642,1004.5136945702338,1008.4464478839632,1017.4063913943664,1039.6083569486912,1184.204822014768,535560.3445518167,14113.248222639664,9496.838962631526,7906.669163683759,7099.919898218374,6613.952810967808,6290.553190788228,6060.528020151382,5888.837525015095,5756.012641989034,5650.5172297041,5565.119847424089
1000.4654545072649,1000.8816799381739,1001.5899200277129,1002.7697536988695,1005.0594183832786,1009.8557210402107,1020.0241430946223,1049.1160810195126,1206.5573523559435,-3.138240892292492e6,14070.898836523816,9479.24700712208,7893.471907611992,7087.546453931238,6601.105778846069,6276.894735784984,6046.283372505265,5874.561782510317,5742.284121585187,5637.736010916598,5553.416910016556
1000.2341417776529,1000.6814667841777,1001.3704606064484,1002.7073742767625,1005.3221792984585,1010.7194635634391,1021.4775675354648,1058.3398065750252,1255.3165973845669,-3.3714775520956377e6,14049.76842881279,9468.717782092057,7884.9100154091,7079.4923740501945,6593.164381253045,6269.035246535157,6038.614822254119,5867.181076526563,5735.239597596654,5630.994877331839,5546.885628549358
999.9524651322967,1000.3988012249249,1001.1307664698742,1002.5575281233282,1005.4549352199209,1011.1963406414364,1022.4805552335963,1065.2990744778033,1345.3556551768966,-3.469354997434477e6,14036.819508118228,9461.864580612304,7879.391946671846,7074.448414778789,6588.3725339457815,6264.4306838953,6034.184700154854,5862.912477277511,5731.102178154435,5626.949182382347,5542.889884368303
999.6855183791329,1000.0975537661989,1000.9180393520115,1002.4896607296273,1005.6503903576623,1011.5758624551951,1023.4505155892361,1069.7515393250026,1422.607834170134,-3.5027455271310145e6,14028.074935119828,9457.228240121893,7875.7483691784055,7071.219595378973,6585.3733604598365,6261.592231868984,6031.472474657469,5860.301803557386,5728.572304710998,5624.484579833455,5540.473014909468
999.4717119492884,999.955819335394,1000.7806033626679,1002.5069815170812,1005.8077929537708,1011.9335457705052,1024.4964854627501,1072.5401867136918,1475.7067371379146,-3.5377802895547915e6,14021.7328586192,9453.964948124534,7873.258359915094,7069.060582809767,6583.409105813252,6259.761836031737,6029.740602438284,5858.647828919255,5726.985343267148,5622.948777132641,5538.987071988719
999.3205412694298,999.7927782715809,1000.7459966453459,1002.5643687808179,1006.0845960512136,1012.2828749655449,1025.6707024003495,1074.1147746423246,1514.2526932589788,-3.5634472466740897e6,14016.906651857389,9451.56611688671,7871.4842618796665,7067.562702095126,6582.066386357781,6258.525944359627,6028.587147911058,5857.55551976695,5725.945986643735,5621.954940594351,5538.031811312474
999.2336307151045,999.7706125408511,1000.7849485316958,1002.7879695898383,1006.4834637765043,1012.7171269610492,1026.718363314285,1074.8681355584051,1545.6535907778423,-3.5806482330241553e6,14013.10847919865,9449.685015991068,7870.13890637146,7066.454731964796,6581.098216486805,6257.648228552271,6027.770922955818,5856.794262195559,5725.22811615295,5621.274408569943,5537.38399399645
999.1965111297136,999.7693926360329,1000.8885476386187,1003.0058784753672,1006.8446780416962,1013.1207121769232,1027.7880169088671,1075.0572132662246,1569.3384464074707,-3.599965704646463e6,14009.91758041336,9448.17547042117,7869.104371412618,7065.613629293687,6580.367071839082,6256.993547984525,6027.173243695942,5856.237415502856,5724.706344342627,5620.782564258454,5536.917692824928
999.2034089014421,999.8412450599899,1001.0220543316926,1003.2637272671791,1007.1864220196512,1013.5513395234278,1028.8899472827502,1075.0247852324462,1600.3136495839944,-3.609484147553985e6,14007.17211011862,9446.915075982815,7868.249506704129,7064.94230391608,6579.794780052881,6256.483464380014,6026.711861061707,5855.811681552615,5724.30773106051,5620.409074521674,5536.564810476996
999.2434404169791,999.9275333238288,1001.2339312086368,1003.6500630349685,1007.5811912010536,1013.9743698111469,1029.9466246003788,1074.7729928286149,1628.2474811487327,-3.6169086542332596e6,14004.888657094758,9445.806539153069,7867.516506187066,7064.3866587670145,6579.327025212828,6256.0732480443385,6026.342918764175,5855.472124577787,5723.99400530788,5620.1150447926175,5536.289266669506
999.3071515070736,1000.0682886361949,1001.4099255291176,1003.8814965699704,1007.9671423647139,1014.3738012324875,1030.8426609185458,1074.4759356589802,1659.2551596225214,-3.6339945392242786e6,14002.814949139405,9444.871342774732,7866.892232527181,7063.904711206417,6578.93549514021,6255.732014859252,6026.033885747647,5855.193159398571,5723.737960820209,5619.877256497174,5536.065754034399
999.391696372734,1000.1889415647273,1001.6590402701547,1004.1780789262511,1008.2827681900332,1014.7969670207532,1031.642820052314,1073.977197590446,1686.1242962835554,-3.6242039994274518e6,14000.999979924489,9444.024473548885,7866.334168460715,7063.481765340276,6578.59705193634,6255.440669455307,6025.775191172513,5854.958158689623,5723.5236058832215,5619.67828482645,5535.87903787387
999.4923713736387,1000.3584443536726,1001.8623124949411,1004.4532681984822,1008.6222712713856,1015.2031705921603,1032.5228797343366,1073.3391376933484,1718.1272495425815,-3.63234271119586e6,13999.292331405553,9443.268122051728,7865.842335078054,7063.109252837893,6578.294380867621,6255.186440684432,6025.551123782131,5854.756439425374,5723.338307314659,5619.508216556832,5535.7200274491315
999.6054041532547,1000.5059522767579,1002.1421123831356,1004.8632910540247,1008.9966196751809,1015.6025670355235,1033.1777689469568,1072.9523108683604,1748.2561652112022,-3.6365625800012136e6,13997.74927697601,9442.581929368645,7865.392485207454,7062.76998017637,6578.017541867981,6254.960157283131,6025.353002837964,5854.579786998186,5723.177301779087,5619.360445818562,5535.582146600218
999.7261495446573,1000.6799531212525,1002.3335920716507,1005.1476588626701,1009.3003274177987,1015.9465946884746,1033.845966223862,1072.511002232923,1779.1192025369548,-3.639232052423588e6,13996.331434649666,9441.948244468324,7864.986220991569,7062.468252744931,6577.770753757909,6254.7497059395355,6025.177162429389,5854.423037190014,5723.034697818761,5619.229655832351,5535.460445478659
999.8473836940482,1000.8517891646951,1002.6122082355886,1005.3923065104726,1009.569167211049,1016.3028325929408,1034.4848816896251,1072.0063123900998,1807.5371224405503,-3.6408192996288394e6,13995.14773890356,9441.347870921632,7864.608584947932,7062.1870598402875,6577.546445544239,6254.559370333708,6025.018753845601,5854.281899976899,5722.906351374455,5619.1127926523195,5535.351850962572
999.9801022937459,1001.0200653050622,1002.8047998494357,1005.7579780656722,1009.8446356991393,1016.6598947330303,1035.0453332575423,1071.6413768390555,1836.1029129461926,-3.6417618163515544e6,13993.834781077401,9440.810956036214,7864.25488000769,7061.929907913878,6577.341837573366,6254.386466178289,6024.866867826891,5854.153588825857,5722.789941017844,5619.006815412296,5535.254303924844
1000.1150287972105,1001.2132560636677,1003.0872983089484,1005.9641566019321,1010.1151645416065,1016.9984605880536,1035.591991449434,1071.3539360452596,1863.5172111245163,-3.6489442992574684e6,13992.735008264313,9440.264964413276,7863.923922062044,7061.690525917974,6577.148801040428,6254.230378057203,6024.731194480236,5854.034216244052,5722.685435783474,5618.909882799954,5535.165452498465
1000.2476727802161,1001.4015334302469,1003.2754053116054,1006.1901982326708,1010.3038992303607,1017.3236215434208,1036.0464818445341,1071.0965344778417,1890.5228064333262,-3.6512172629115856e6,13991.678325365088,9439.790466557666,7863.617770691012,7061.469111588896,6576.9681499441795,6254.076991905362,6024.599822029812,5853.9242776646,5722.586642884103,5618.820323772513,5535.0842950677825
1000.3748381320453,1001.5778104020497,1003.5353552263841,1006.4344315287881,1010.5381120489786,1017.6522226850644,1036.543533409014,1070.9419884473255,1913.906961639822,-3.656389351790407e6,13990.556764482186,9439.330987327286,7863.323178598329,7061.254737669095,6576.800806113858,6253.939622286914,6024.479658925602,5853.81826412885,5722.4947063313675,5618.7386334414205,5535.0098782526575
1000.5071163643873,1001.7494970646321,1003.7173048435424,1006.6701834743726,1010.7655600877719,1017.9530014886125,1036.9128225426693,1070.8787053712433,1938.2915866483563,-3.6634116440100027e6,13989.537967387785,9438.908853627769,7863.043191959831,7061.054473702631,6576.647550768126,6253.809149261442,6024.365989107961,5853.717888256993,5722.409354121917,5618.662672743695,5534.941355123607
